oxidized electroacceptor	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
reduced electroacceptor	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
tRNAglu	
L-glutamyl-tRNAGlu	154731646,154731608,154731585,154731565,154728385,154725238,154701735,154701623,154701620,154572842,146675088,146170777,146170776,146170775,146160137,146159998,146158175,146158174,146158173,146157616
menaquinone	139587191,139587143,139585472,139585422,139583360,101282289,101282288,91865024,71749950,70687814,45479636,21841863,14325016,14009404,13728967,10434409,9988135,9951605,6442190,6442143
menaquinol	46873831,45479636,45479543,45479508,45479429,45479280,24826776,6441040,6441039,5280839,447918
electron-transfer quinone	
electron-transfer quinol	
1-(3-sn-phosphatidyl)-sn-glycerol 3-phosphate	
L-1-phosphatidyl-sn-glycerol	46891828,46891827,5497103,444182,6138
5-phospho-alpha-D-ribose 1-diphosphate	
1-(6-sulfo-alpha-D-quinovosyl)glycerol	122706586,42607409,42607407,42607405,42607403,42607401,42607399,42607395,42607393,42607391,42607389,42607387,42607385
6-sulfo-alpha-D-quinovose	25201702,25201701
thiocarboxy-ThiS-Protein	
ThiS sulfur-carrier protein	
myristoyl-acp	
acyl-carrier protein	
10-formyl-tetrahydropteroyl-gamma-Glu	135398556
bioticarboxyl-carrier protein-N6-biotinyl-L-lysine	
bioticarboxyl-carrier-proteidimer-N6-biotinyl-L-lysine	
reduced ferredoxiiron-sulfur cluster	
oxidized ferredoxiiron-sulfur cluster	
cardiolipin	146159780,146037089,136212483,136212465,136212463,131769775,131769372,131769161,131768117,131767675,131767257,131750526,126961193,126961167,126961030,118987298,118987297,118856133,102515071,98042585
corrinoid adenosyltransferase	54600757,53627480,49867086,46931145,44176385,6449980
reduced flavoprotein	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
oxidized flavoprotein	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
cob(II)alamin-CblC-CblD complex	
apo-""base-off/His-on"" B12-enzyme	
holo-""base-off/His-on"" B12-enzyme	
cyanocobalamireductase CblC	
cobalamitrafficking proteiCblD	
methylmalonyl-CoA mutase	
adenosylcobalamin-methylmalonyl-CoA mutase	
cob(II)alamin-corrinoid adenosyltranferase	
cob(I)alamin-corrinoid adenosyltranferase	
ditrans,octacis-undecaprenyldiphospho-(N-acetyl-beta-D-glucosaminyl)-(1,4)--N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	
hydroperoxy-fatty-acyl-lipid	
hydroxy-fatty-acyl-lipid	
proteiwith disulfide bond	139208995,138375820,137699658,131698084,118856371,118855994,92274598,92274584,91886225,91872971,90476402,90474168,90472717,90471281,88519445,87666757,86278199,85085078,75487680,71463656
proteiwith reduced L-cysteine residues	
oxidized glutaredoxin	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
reduced glutaredoxin	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
reduced c-type cytochrome	
oxidized c-type cytochrome	
S-adenosyl-L-methionine	86278375,76963544,24762165,10153079,3042039,34756,34755
2-oxoglutarate-dehydrogenase EproteiN6-octanoyl-L-lysine	
sulfurated sulfur carrier	
reduced 2Fe-2S ferredoxin	
2-oxoglutarate dehydrogenase EproteiN6-lipoyl-L-lysine	
unsulfurated sulfur carrier	
oxidized 2Fe-2S ferredoxin	
glycine-cleavage complex H proteiN6-octanoyl-L-lysine	
lipoyl-carrier proteiN6-octanoyl-L-lysine	
Fe-S cluster scaffold proteicarrying 4Fe-4S+cluster	
lipoyl-carrier proteiN6-(R)-dihydrolipoyl-L-lysine	
Fe-S cluster scaffold protein	
pyruvate dehydrogenase EproteiN6-octanoyl-L-lysine	
pyruvate dehydrogenase EproteiN6-lipoyl-L-lysine	
N6-dimethylallyladenosine3itRNA	154732087,154731951,154731742,154731583,154731582,154731148,154730098,154729766,154729555,154729329,154727010,154726873,154726675,154726564,154726412,154726118,154725757,154725653,154725314,154725185
2'-(5''-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA	
apo citrate-lyase acyl-carrier protein	
holo citrate lyase acyl-carrier protein	
2-deoxy-alpha-D-ribose 1-phosphate	
nucleoside triphosphate	153274540,135618597,135398720,135398719,131769914
2-deoxy-D-ribose 5-phosphate	
3-deoxy-alpha-D-manno-2-octulosonate	21681234
2-deoxy-D-glucose	13159184,108223
2-O-(alpha-D-mannosyl)-3-phospho-D-glycerate	
2-O-(alpha-D-mannosyl)-D-glycerate	
2-oxoglutarate dehydrogenase EproteiN6-S-succinyldihydrolipoyl-L-lysine	
N-(2,3-dihydroxybenzoyl)-seryl-EntF L-seryl-carrier protein	
holo-EntF L-seryl-carrier protein	
3-mercaptopyruvate sulfurtransferase-L-cysteine	
3-mercaptopyruvate sulfurtransferase-S-sulfanyl-L-cysteine	
reduced thioredoxin	
oxidized thioredoxin	
GDP-alpha-D-mannose	135398627,135398626
3-sulfopropanediol	112025
3-sulfolactaldehyde	86289124
adenine1518/adenine151i16S rRNA	66563653,70315
N6-dimethyladenine1518/N6-dimethyladenine1519i16S rRNA	
4-deoxy-4-formamido-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate	46931119,46173812
4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate	44229076,44229075
4-hydroxy-2-oxoglutarate	5459960,599
5-phospho-alpha-D-ribose 1,2-cyclic phosphate	
alpha-D-ribose 1,5-bisphosphate	
6-O-alpha-mycolyl-trehalose 6-phosphate	
alpha, alpha'-trehalose 6-alpha-mycolate	86289912,44176383
6-sulfo-D-quinovose	86289062,10880539
(1,4)-alpha-D-glucosyln	154731919,154723946,154723808,154706763,154703657,154702831,154701770,154701522,154585989,154584479,154572645,154572609,146683393,146682839,146681161,146681152,146681146,146681140,146675987,146674732
(1,4)-alpha-D-glucosyl	145944339,145865039,137553752,131700540,102332276,101155817,91972250,90658883,90658077,90658065,86583361,86289283,86289223,86289221,86289207,73242184,71817230,71816585,71627233,71471202
1,4-(N-acetyl-beta-D-glucosaminyl)n	121225527,91861102,91860873,91857703,91857366,91852771,91847698,91828249,91828238,91828226,91828222,91828221,91828218,91828216,91826589,91826584,91826583,91826575,91825708,91825705
1,4-(N-acetyl-beta-D-glucosaminyl)	121225527,91861102,91860873,91857703,91857366,91852771,91847698,91828249,91828238,91828226,91828222,91828221,91828218,91828216,91826589,91826584,91826583,91826575,91825708,91825705
N-acetyl-D-glucosamine	1738118,439174,343911,82313,24139,899
EntB aryl-carrier protein	
EntF L-seryl-carrier protein	
(2R)-2-hydroxy evenumbered straight chai2,3,4-saturated fatty acid	
(R)-2-hydroxy evenumbered straight chai2,3,4-saturated fatty acyl CoA	
(3R)-3-hydroxyacyl-acyl-carrier protein	
trans-2-enoyl-acyl-carrier protein	
3-oxoacyl-acp	
(3R)-3-hydroxyacyl-CoA	
2,3,4-saturated (3S)-3-hydroxyacyl-CoA	
(3R)-3-hydroxybutanoyl-acp	
(2E)-but-2-enoyl-acp	
acetoacetyl-acp	
(3R)-3-hydroxydecanoyl-acp	
(2E)-dec-2-enoyl-acp	
3-oxodecanoyl-acp	
(3R)-3-hydroxydocosanoyl-acp	
3-oxodocosanoyl-acp	
(3R)-3-hydroxydodecanoyl-acp	
(2E)-dodec-2-enoyl-acp	
3-oxododecanoyl-acp	
(3R)-3-hydroxyglutaryl-acp methyl ester	
enoylglutaryl-acp methyl ester	2736486
3-oxoglutaryl-acp methyl ester	
(3R)-3-hydroxyhexacosanoyl-acp	
3-oxohexacosanoyl-acp	
(3R)-3-hydroxyhexadecanoyl-acp	
(2E)-hexadec-2-enoyl-acp	
3-oxohexadecanoyl-acp	
(3R)-3-hydroxyhexanoyl-acp	
(2E)-hex-2-enoyl-acp	
3-oxohexanoyl-acp	
(3R)-3-hydroxyicosanoyl-acp	
3-oxoicosanoyl-acp	
(3R)-3-hydroxyoctadecanoyl-acp	
(2E)-octadec-2-enoyl-acp	
3-oxooctadecanoyl-acp	
(3R)-3-hydroxyoctanoyl-acp	
(2E)-oct-2-enoyl-acp	
3-oxooctanoyl-acp	
(3R)-3-hydroxypimeloyl-acp methyl ester	
enoylpimeloyl-acp methyl ester	2736486
3-oxopimeloyl-acp methyl ester	
(3R)-3-hydroxytetracosanoyl-acp	
3-oxotetracosanoyl-acp	
(3R)-3-hydroxytetradecanoyl-acp	
(2E)-tetradec-2-enoyl-acp	
3-oxotetradecanoyl-acp	
UDP-3-O-(3-hydroxymyristoyl)-alpha-D-glucosamine	
UDP-2-N,3-O-bis(3R)-3-hydroxytetradecanoyl-alpha-D-glucosamine	
(3R,11Z)-3-hydroxy-icos-11-enoyl-acp	
(11Z)-3-oxo-icos-11-enoyl-acp	
(3R,11Z)-3-hydroxyoctadec-11-enoyl-acp	
(11Z)-3-oxooctadec-11-enoyl-acp	
(3R,5Z)-3-hydroxy-tetradec-5-enoyl-acp	
(5Z)-3-oxo-tetradec-5-enoyl-acp	
(3R,5Z)-3-hydroxydodec-5-enoyl-acp	
(5Z)-3-oxododec-5-enoyl-acp	
(3R,6Z)-3-hydroxyoctadec-6-enoyl-acp	
(6Z)-3-oxooctadec-6-enoyl-acp	
(3R,7Z)-3-hydroxy-hexadec-7-enoyl-acp	
(7Z)-3-oxo-hexadec-7-enoyl-acp	
(3R,7Z)-3-hydroxytetradec-7-enoyl-acp	
(2E,7Z)-tetradeca-2,7-dienoyl-acp	
(7Z)-3-oxotetradec-7-enoyl-acp	
(3R,7Z,10Z,13Z,16Z,19Z)-3-hydroxydocosa-7,10,13,16,19-pentaenoyl-acp	
(7Z,10Z,13Z,16Z,19Z)-3-oxodocosa-7,10,13,16,19-pentaenoyl-acp	
(3R,9Z)-3-hydroxy-octadec-9-enoyl-acp	
(9Z)-3-oxo-octadec-9-enoyl-acp	
(3R,9Z)-3-hydroxyhexadec-9-enoyl-acp	
(2E,9Z)-hexadeca-2,9-dienoyl-acp	
(9Z)-3-oxohexadec-9-enoyl-acp	
(3Z)-alk-3-enoyl-CoA	
trans-2-enoyl-CoA	126961185,126961166,126961070,102165654,90657969,90657794,71448917,71448913,71448909,53480664,53480663,53480662,52940197,46173986,23724723,23724719,23724715,6440013
(3Z)-dec-3-enoyl-acp	
malonyl-acp	
(3Z)-dodec-3-enoyl-acp	
(4Z)-hexadec-4-enoyl-acp	
(5Z)-3-oxotetracos-5-enoyl-acp	
(3R,5Z)-3-hydroxytetracos-5-enoyl-acp	
(5Z)-dodec-5-enoyl-acp	
(5Z)-tetradec-5-enoyl-acp	
(6S)-5-formyltetrahydrofolate	135402009,135398559,135398558
5,10-methenyltetrahydrofolate	
5-formyl-THF-Glun+1	139127642,135398558,135398555,86704340
(7Z)-3-oxohexacos-7-enoyl-acp	
(3R,7Z)-3-hydroxyhexacos-7-enoyl-acp	
(7Z)-hexadec-7-enoyl-acp	
(7Z)-tetradec-7-enoyl-acp	
(9Z)-3-oxooctacos-9-enoyl-acp	
cis-delta9-3-hydroxyC28:1-acp	
1,4-alpha-D-glucan	21604864,107526
glycogen	146037391,102586614,92044041,90479786,90478052,14819047,10070301,6539732,5479145,4471484,439177,192826,123821
(1,6)-alpha-D-glucosyl-(1,4)-alpha-gluchighly branched	
GlgE-glycogen	146037391,102586614,92044041,90479786,90478052,14819047,10070301,6539732,5479145,4471484,439177,192826,123821
1-(1-alkenyl)-sn-glycero-3-phosphocholine	
fatty aldehyde	
1-O-(alk-1-enyl)-sn-glycero-3-phosphoethanolamine	
10-formyltetrahydrofolate	135450591,135402006,135398556
tetrahydrofolate	137242565,137234550,137228109,137213821,137191399,137179345,137177306,136882216,136630934,136630932,136630929,136630921,136630902,136463976,136356797,136356796,136234289,136165273,136126080,135926594
L-methionyl-initiator tRNAMet	
N-formyl-L-methionyl-initiator tRNAmet	
2'-deoxyribonucleoside 5'-diphosphate	
ribonucleoside diphosphate	3038401,151552,3657
2'-deoxyribonucleoside	102011944,101175704,101175703,14326905,9840777,3037127,3010294,133696,133025,98315,65386,65148,13730,13711,637
2'-deoxyribonucleoside 5'-triphosphate	133696,65386
2,3,4-saturated 3-oxoacyl-CoA	
2,3,4-saturated fatty acid	
2,3,4-saturated fatty acyl CoA	
2,3,4-saturated fatty acyl-acp	
2,3,4-saturated 2-lysophosphatidate	
2,3,4-saturated 1,2-diacyl-sn-glycerol 3-phosphate	
seryl-EntF L-seryl-carrier protein	
2-acyl-1-lyso-phosphatidylethanolamine	
