a-lido-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
a-lman-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
a-lxyl-PEN-1:5	154572568,154572567,139292024,139291882,139209017,138397979,135804136,131751243,119057288,102224102,101709716,101699060,101699059,101677706,101677705,101677704,101677703,101631955,101631954,101631953
a-xgal-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
a-xglc-HEX-1:5	154825200,154825199,154815687,154788847,154785394,154783480,154775818,154762577,154762574,154762555,154760024,154730626,154729637,154721469,154721354,154721319,154721218,154720395,154719881,154719584
b-dara-HEX-2:5|2:keto	154731463,154724039,146158722,146157937,146157565,146157284,146156887,146037861,146037392,146037149,146036979,145944436,145944434,145925779,145865167,145714523,145714509,145714470,145714356,145705936
b-dara-HEX-2:6|2:keto	154731463,154724039,146158722,146157937,146157565,146157284,146156887,146037861,146037392,146037149,146036979,145944436,145944434,145925779,145865167,145714523,145714509,145714470,145714356,145705936
b-dgal-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-dglc-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-dglc-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
b-dgro-dgal-NON-2:6|1:a|2:keto|3:d	154827465,154827464,154827463,154827462,154827461,154827460,154827459,154827458,154827457,154827456,154827455,154827454,154827453,154827452,154827451,154827450,154827449,154827448,154827447,154827446
b-dido-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-dman-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-dman-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
b-dman-OCT-2:6|1:a|2:keto|3:d	154827465,154827464,154827463,154827462,154827461,154827460,154827459,154827458,154827457,154827456,154827455,154827454,154827453,154827452,154827451,154827450,154827449,154827448,154827447,154827446
b-dxyl-PEN-1:5	17375680,5066260,5044928,4644299,4558598,4054953,2165545,1763424,1763404,1760782,1554386,1400931,1390256,464411,464410
b-HEP-1:5	2928917,464415,464414
b-HEX-1:5	154718677,154713211,154713017,154712393,154712137,154712136,154712070,154711944,154710755,154710754,154697536,154335069,154209807,154013647,153973005,153756682,153736648,153670345,153475992,153390381
b-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-lara-PEN-1:4	135564925,13644660,2165545,1942587,1264937,464411,464410
b-lgal-HEX-1:5	154718677,154713211,154713017,154712393,154712137,154712136,154712070,154711944,154710755,154710754,154697536,154335069,154209807,154013647,153973005,153756682,153736648,153670345,153475992,153390381
b-lgal-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
b-lido-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-lman-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
b-PEN-1:4	135564925,13644660,2165545,1942587,1264937,464411,464410
b-PEN-1:5	17375680,5066260,5044928,4644299,4558598,4054953,2165545,1763424,1763404,1760782,1554386,1400931,1390256,464411,464410
b-xglc-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
b-xxyl-PEN-1:5	17375680,5066260,5044928,4644299,4558598,4054953,2165545,1763424,1763404,1760782,1554386,1400931,1390256,464411,464410
NIL	139152710,17793159,16760592,11957582,9837656,9794509,2733506,2733505,3863
o-dgal-HEX-0:0|1:aldi	775655,200187
o-dglc-HEX-0:0|1:aldi|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
x-dall-HEX-1:5	119057413,102424
x-dara-HEX-2:5|2:keto	154731463,154724039,146158722,146157937,146157565,146157284,146156887,146037861,146037392,146037149,146036979,145944436,145944434,145925779,145865167,145714523,145714509,145714470,145714356,145705936
x-dgal-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
x-dglc-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
x-dglc-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
x-dgro-dgal-NON-2:6|1:a|2:keto|3:d	154827465,154827464,154827463,154827462,154827461,154827460,154827459,154827458,154827457,154827456,154827455,154827454,154827453,154827452,154827451,154827450,154827449,154827448,154827447,154827446
x-dman-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
x-dman-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
x-dman-OCT-2:6|1:a|2:keto|3:d	154827465,154827464,154827463,154827462,154827461,154827460,154827459,154827458,154827457,154827456,154827455,154827454,154827453,154827452,154827451,154827450,154827449,154827448,154827447,154827446
x-HEX-1:5	119057413,102424
x-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
x-lgal-HEX-1:5	119057413,102424
x-lgal-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
x-lido-HEX-1:5|6:a	154827457,154827455,154827450,154827445,154827442,154827440,154827439,154827438,154827435,154827432,154827431,154827430,154827429,154827428,154827425,154827424,154827422,154827420,154827419,154827417
x-lman-HEX-1:5|6:d	154827428,154827333,154827332,154827331,154827328,154827190,154827189,154827188,154827187,154827184,154827183,154827180,154827179,154827178,154827177,154827163,154827162,154827160,154827157,154827155
(+)-7-epi-jasmonate	7251182
(+)-7-epi-jasmonoyl-CoA	126961028
(1,4-alpha-D-glucosyl)	145944339,145865039,137553752,131700540,102332276,101155817,91972250,90658883,90658077,90658065,86583361,86289283,86289223,86289221,86289207,73242184,71817230,71816585,71627233,71471202
D-glucopyranose	5793
(deoxynucleotides)	16131965
N6-L-threonylcarbamoyladenine3itRNA	154731951,154731742,154731583,154731582,154731148,154729766,154729555,154727010,154726873,154726564,154726412,154726118,154725757,154725653,154725314,154725185,154725126,154705306,154705055,154701623
(polyphosphate)	136266884,135585372,135564901,54697250,44287897,23674313,16133246,159282,92612,61768,24451,983
NAD(P)+	154730098,146018945,146018943,138756718,138756674,135421870,134160253,131719436,131704240,129628721,129320502,129320363,129320317,126961192,118719207,101973297,101365365,100992640,91872645,90659144
NAD(P)H	154730098,146018945,146018943,138756718,138756674,135421870,134160253,131719436,131704240,129628721,129320502,129320363,129320317,126961192,118719207,101973297,101365365,100992640,91872645,90659144
ubiquinone	102024509,102024508,101649317,100919722,100919721,100919720,100919719,100919718,100919717,91864434,90657750,88544595,46850868,45281170,45266508,42641513,17572160,12832984,11183027,11104889
ubiquinol	90658102,53481381,45281170,25201759,25074411,22833558,15929307,11183027,9962735,5813154,5280344,448338,447920
(ribonucleotides)	135414245
e-	154826478,154826477,154825775,154825634,154825570,154825564,154825563,154825546,154825512,154825499,154825480,154825428,154825417,154825412,154825411,154825399,154825386,154825383,154825382,154825364
L-alpha-amino-epsilon-keto-pimelate	25202391
oxidized electroacceptor	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
reduced electroacceptor	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
L-glutamyl-tRNAGlu	154731646,154731608,154731585,154731565,154728385,154725238,154701735,154701623,154701620,154572842,146675088,146170777,146170776,146170775,146160137,146159998,146158175,146158174,146158173,146157616
menaquinone	139587191,139587143,139585472,139585422,139583360,101282289,101282288,91865024,71749950,70687814,45479636,21841863,14325016,14009404,13728967,10434409,9988135,9951605,6442190,6442143
menaquinol	46873831,45479636,45479543,45479508,45479429,45479280,24826776,6441040,6441039,5280839,447918
L-1-phosphatidyl-sn-glycerol	46891828,46891827,5497103,444182,6138
1-(6-sulfo-alpha-D-quinovosyl)glycerol	122706586,42607409,42607407,42607405,42607403,42607401,42607399,42607395,42607393,42607391,42607389,42607387,42607385
6-sulfo-alpha-D-quinovose	25201702,25201701
10-formyl-tetrahydropteroyl-gamma-Glu	135398556
cardiolipin	146159780,146037089,136212483,136212465,136212463,131769775,131769372,131769161,131768117,131767675,131767257,131750526,126961193,126961167,126961030,118987298,118987297,118856133,102515071,98042585
corrinoid adenosyltransferase	54600757,53627480,49867086,46931145,44176385,6449980
reduced flavoprotein	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
oxidized flavoprotein	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
proteiwith disulfide bond	139208995,138375820,137699658,131698084,118856371,118855994,92274598,92274584,91886225,91872971,90476402,90474168,90472717,90471281,88519445,87666757,86278199,85085078,75487680,71463656
oxidized glutaredoxin	146014783,137349981,137349130,137347845,137181297,137181290,137181288,136662837,136330796,136245633,136181830,135883863,135857564,135705232,135445745,135445732,135398698,135398696,134812247,132472075
reduced glutaredoxin	154704411,154699794,146037075,139600636,137350170,136759132,136759127,136636082,136631905,136330796,135956777,135616718,135455418,135445759,135421870,135398668,134693948,133556295,133065691,133065642
S-adenosyl-L-methionine	86278375,76963544,24762165,10153079,3042039,34756,34755
N6-dimethylallyladenosine3itRNA	154732087,154731951,154731742,154731583,154731582,154731148,154730098,154729766,154729555,154729329,154727010,154726873,154726675,154726564,154726412,154726118,154725757,154725653,154725314,154725185
nucleoside triphosphate	153274540,135618597,135398720,135398719,131769914
3-deoxy-alpha-D-manno-2-octulosonate	21681234
2-deoxy-D-glucose	13159184,108223
GDP-alpha-D-mannose	135398627,135398626
3-sulfopropanediol	112025
3-sulfolactaldehyde	86289124
adenine1518/adenine151i16S rRNA	66563653,70315
4-deoxy-4-formamido-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate	46931119,46173812
4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate	44229076,44229075
4-hydroxy-2-oxoglutarate	5459960,599
alpha, alpha'-trehalose 6-alpha-mycolate	86289912,44176383
6-sulfo-D-quinovose	86289062,10880539
(1,4)-alpha-D-glucosyln	154731919,154723946,154723808,154706763,154703657,154702831,154701770,154701522,154585989,154584479,154572645,154572609,146683393,146682839,146681161,146681152,146681146,146681140,146675987,146674732
(1,4)-alpha-D-glucosyl	145944339,145865039,137553752,131700540,102332276,101155817,91972250,90658883,90658077,90658065,86583361,86289283,86289223,86289221,86289207,73242184,71817230,71816585,71627233,71471202
1,4-(N-acetyl-beta-D-glucosaminyl)n	121225527,91861102,91860873,91857703,91857366,91852771,91847698,91828249,91828238,91828226,91828222,91828221,91828218,91828216,91826589,91826584,91826583,91826575,91825708,91825705
1,4-(N-acetyl-beta-D-glucosaminyl)	121225527,91861102,91860873,91857703,91857366,91852771,91847698,91828249,91828238,91828226,91828222,91828221,91828218,91828216,91826589,91826584,91826583,91826575,91825708,91825705
N-acetyl-D-glucosamine	1738118,439174,343911,82313,24139,899
enoylglutaryl-acp methyl ester	2736486
enoylpimeloyl-acp methyl ester	2736486
trans-2-enoyl-CoA	126961185,126961166,126961070,102165654,90657969,90657794,71448917,71448913,71448909,53480664,53480663,53480662,52940197,46173986,23724723,23724719,23724715,6440013
(6S)-5-formyltetrahydrofolate	135402009,135398559,135398558
5-formyl-THF-Glun+1	139127642,135398558,135398555,86704340
1,4-alpha-D-glucan	21604864,107526
glycogen	146037391,102586614,92044041,90479786,90478052,14819047,10070301,6539732,5479145,4471484,439177,192826,123821
GlgE-glycogen	146037391,102586614,92044041,90479786,90478052,14819047,10070301,6539732,5479145,4471484,439177,192826,123821
10-formyltetrahydrofolate	135450591,135402006,135398556
tetrahydrofolate	137242565,137234550,137228109,137213821,137191399,137179345,137177306,136882216,136630934,136630932,136630929,136630921,136630902,136463976,136356797,136356796,136234289,136165273,136126080,135926594
ribonucleoside diphosphate	3038401,151552,3657
2'-deoxyribonucleoside	102011944,101175704,101175703,14326905,9840777,3037127,3010294,133696,133025,98315,65386,65148,13730,13711,637
2'-deoxyribonucleoside 5'-triphosphate	133696,65386
carboxylate	154827077,154826890,154825665,154825640,154825628,154825627,154825626,154825625,154825624,154825623,154825622,154825621,154825610,154825548,154825534,154825510,154825467,154825453,154825439,154825311
pseudouridine1911/1915/191i23S rRNA	66563653,70315
3-O-sn-phosphatidyl-L-serine	6323481
L-1-phosphatidylethanolamine	137628271,137628269,137628267,137553924,137553922,137553920,137553919,137553917,137553910,137553908,137553906,137553904,137553902,136212473,90470676,76957626,59834030,52925127,46936564,46907848
4-hydroxy-3-polyprenylbenzoate	5280844
2-(all-trans-polyprenyl)phenol	14636489
5,10-methylenetetrahydrofolate	135510647,135430861,135398644
5,6-dihydrouracilitRNA	154827457,154827455,154827445,154827440,154827439,154827438,154827435,154827432,154827429,154827428,154827424,154827422,154827420,154827417,154827415,154827414,154827413,154827405,154827404,154827403
5-hydroxyuridine3itRNA	154827463,154827462,154827461,154827460,154827459,154827457,154827455,154827454,154827453,154827451,154827447,154827446,154827445,154827444,154827443,154827441,154827440,154827439,154827438,154827437
5-L-glutamyl-peptide	121513936,118796483,56841982,44145548,25099093,16133918,16132195,16132193,16132176,16132125,16131088,16131087,16131086,16131064,16131046,16131011,11679660,9960660,7015685,7015684
amino acid	154827463,154827462,154827461,154827460,154826020,154825663,154825662,154825656,154825643,154825533,154825442,154825441,154825433,154825409,154825408,154825346,154825310,154825299,154825278,154825235
alpha-(5-L-glutamyl)-amino acid	138911110,138403140,137699377,136152715,134694273,121488085,118797960,118796483,117587624,102571754,101666544,101665521,101665520,101160615,92135904,90488812,86290125,71464666,71464665,71464664
peptide	154731169,154701406,154699465,154699439,154585712,154584187,154573816,154573811,146681229,146675088,146673163,146160295,146160193,146160094,146159768,146159308,146158520,146158409,146158334,146157006
5-methyltetrahydrofolate	135483998,135415868,135402010,135398561
apurinic site withiDNA	102601959,25090755,25078061,22461943,16197455,16197453,16197452,16197376,16133903,16133902,5482039,5481199,482173,482171,482170,482169,482168,482167,470989,470987
folate	146673062,146673061,146673060,146035720,146026139,145926236,141593474,137270255,137250095,137245304,137235220,137234561,137232927,137232021,137232020,137232019,137232018,137231811,137228807,137226075
5S rRNA	66563653
2-Cys peroxiredoxiwith disulfide bond	139208995,138375820,137699658,131698084,118856371,118855994,91886225,91872971,90472717,88519445,87666757,86278199,75487680,71463656,66577106,56777151,56777019,23619830,16211921,14389776
alcohol	154732077,154572645,154572636,154572631,154572628,154572604,154572603,154572600,154572599,154572598,154572596,154572595,154572594,154572593,154572592,154572591,154572587,154572573,154572559,154572549
L-cysteine desulfurase	129635322,12969087,5460838,92851,60960,25150,5862,594
proteicarrying disulfide bond	139208995,138375820,137699658,131698084,118856371,118855994,92274598,92274584,91886225,91872971,90476402,90474168,90472717,90471281,88519445,87666757,86278199,85085078,75487680,71463656
DsbB proteicarrying disulfide bond	139208995,138375820,137699658,131698084,118856371,118855994,92274598,92274584,91886225,91872971,90476402,90474168,90472717,90471281,88519445,87666757,86278199,85085078,75487680,71463656
prolipoprotein-L-cysteine	129635322,12969087,5460838,92851,60960,25150,5862,594
lipoproteisignal peptide	154731169,154701406,154699465,154699439,154585712,154584187,154573816,154573811,146681229,146675088,146673163,146160295,146160193,146160094,146159768,146159308,146158520,146158409,146158334,146157006
proteiSer/Thr	154734381,154732084,154731897,154731782,154731172,154730686,154730631,154724039,154724038,154724000,154701649,154585715,154573826,146681837,146674708,146048059,146014907,145994621,145722624,145722610
2/3-phospho-D-glycerate	439183
protein-L-methionine	6137
ubiquitiC-terminal glycine	72941992,16132163,163663,92910
branched-chaiamino acid	146681075,133052597,131634974,71587663,71587131,71356819,57347326,56842695,53470634,24180693,24180689,23687331,22833468,22833467,22833466,22833465,22833451,22833405,22182954,9908458
butanoyl-acp	135177281,5493631
C4-dicarboxylate	154492525,154448971,154430051,154419948,154415635,154373655,154371809,154338377,154223142,154121226,154053612,154028560,153796738,153796737,153744650,153736183,153736182,153736180,153736178,148243737
carbohydrate	131770452,73427349,46906103,45266894,45266863,45266862,45266861,45266846,45266845,45266844,45266843,45266781,44263865,24832095,13710202,10949721,10169040,5288424,3242050,3081734
L-cysteine desulfurase-S-sulfanyl-L-cysteine	5460838,60960,25150,5862,594
L-cysteine desulfurase-L-cysteine	129635322,12969087,5460838,92851,60960,25150,5862,594
chitodextrin	656440,439326
N,N'-diacetylchitobiose	129660042
cis-delta19-3-hydroxyC38:1-acp	44381972
cis-delta21-3-hydroxyC40:1-acp	44381972
N4-acetylcytidine3ielongator tRNAmet	154732087,154731824,154727993,154727639,154725593,154723633,154706333,154706009,154705988,154703544,154702339,154702337,154699607,154699521,154575182,154574896,154573016,154573012,154572860,154545802
D-aspartyl-tRNAasp	154731826,146157791,146157022,145707373,139270221,138857754,137699381,136245567,135627702,134823891,132427570,132282519,132274133,131953079,131801081,131750735,131721724,131721715,131721267,131712618
D-glucoronoside	5274585
D-hexose	439357,206
D-tryptophanyl-tRNATrp	129856257,129856250,129856242,129856235,129856234,129856232,129856210,129856194,129856190,129856169,129856118,129718207,123133491,91824766,71728349,71728347,68920523,67768514,54526361,53262294
D-tyrosyl-tRNATyr	154734381,154731990,154731806,154723924,154706188,154584434,146159893,146013504,145925536,145722623,145710001,145707664,139587583,139270221,139033244,138393800,137700461,137700257,137699774,137347833
debranched alpha-limit dextrin	14819047
h	154827465,154827464,154827463,154827462,154827461,154827460,154827459,154827458,154827457,154827456,154827455,154827454,154827453,154827452,154827451,154827450,154827449,154827448,154827447,154827446
2'-deoxycytidine iDNA	13711
thymidine iDNA	154706534,154703634,154703604,154703284,154700873,154585028,146683076,146683075,146158499,145712278,145459121,145459117,145459113,145459109,139192236,139090296,139062195,139055335,139032313,138753081
pyrimidine nucleoside iDNA	136093826,135398720,53762423,25185460,6474958,6474957,6474956,6474955,6474954,6474953,6474952,6474951,5479264,3000339,3000338,453828,453031,439920,247955,91494
dipeptide	146036959,139190685,131801686,131750792,131750790,131750788,131750786,131750784,131750782,131750780,131750778,131750776,131750774,131750772,131750770,131750768,131750767,131750765,131750764,131750762
proteinogenic amino acid	154827463,154827462,154827461,154827460,154826020,154825663,154825662,154825656,154825643,154825533,154825442,154825441,154825433,154825409,154825408,154825346,154825310,154825299,154825278,154825235
tripeptide	154731604,154731583,154731582,145721336,145458546,145457004,145456471,145455337,145455330,145455308,145453826,145453808,139211128,139035031,138319122,138319092,131842305,131801092,131801085,123133557
double stranded DNA	44135672
n+5'-phosphooligonucleotide	5282230
nucleoside 5'-monophosphate	121310009,43860
galactoside	154586083,154573689,146170795,139031713,139031079,138402608,136664458,135397903,134820360,134820212,134820144,134819987,134813508,134160287,133612143,133611962,133564577,132523562,132523561,131753199
glucan	134692111,131632498,129630643,122198231,102416773,92043573,86278348,71434145,71312131,53477911,53477771,46173706,21604864,7057928,5288413,441477,440950,439306,439262,107526
alpha-limit dextrin	146037391,146037276,14819047
glycyl-tRNAAla	154732089,154732088,154732049,154731966,154731908,154731848,154731826,154731806,154731770,154731164,154731052,154731023,154724987,154723987,154723978,154723906,154706474,154704744,154704686,154704611
7-aminomethyl-7-deazaguanosine3itRNA	154827012,154826923,154826922,154826513,154826508,154826160,154825997,154825952,154825898,154824427,154823815,154803678,154800404,154799577,154796142,154785732,154770200,154768993,154768252,154768068
hexanoyl-acp	101339454,16130894,16130890,16130889
hexose phosphate	134692034,134692033,132285175,129691785,92043919,77871813,72201052,57349242,46878412,45479250,25203066,25202430,25201270,25200804,24892738,24802136,23677332,14427002,10494418,9601941
hexuronate	70701104,46878459,14123183,9881588,553830,521649,152866,151455,610
hydroxamate	154586220,146037547,135483722,135435021,133126468,131701023,129823573,129731584,129693065,129687899,117072687,101778653,91872465,91825600,88575986,86742657,86740598,86654884,71463440,63992982
lipid A	9877306
lipid II	134158422,101247073,101247071,101108827,90657902,86289097,46878551,44558864,12010518,6438573,5283551
lipopolysaccharide	146037235,135398112,134820327,53481794,53481793,46173313,16198951,16129721,451715
long-chaiacyl-CoA	92753
long-chaifatty acid	139033524,129010952,121490081,121490080,118984416,54670067,24205064,24205063,16219024,16132302,5359367,92753,23994,23985,23973,23950,23936,23932,23925,4485
alpha-D-glucopyranose	6971098,79025,206
macrolide	139583904,54610741,54608232,54603523,54602844,44448278,6477151,447401
maltodextrin	68229136,439586,62698
maltose	139266768,132594775,132594774,131743918,131726226,131699104,131632347,129902459,129635186,126963554,124202906,122398623,118796908,117072656,102599554,102599553,102599551,102476321,102462452,102462450
metal cation	6326954,5359967,5352425,159371,114942,104755,23994,23993,23989,23964,23939,23937,23932,23930,935
nucleobase withiDNA	135398661,124322,104994
relaxed DNA	154562198,145721995,145721930,135932939,132472120,132427621,129734999,129638170,129627018,129627017,129627016,129627015,129627014,124204213,123132008,121494112,121492864,121492440,121492004,121490254
RNA	139031790,139031789,136663115,136351797,135886642,135886641,135659051,135537060,135509116,135499568,135460973,135445727,132282510,131801471,122198201,121494119,121494117,121494115,91825582,86583501
nucleoside	153274540,136254582,136187651,136187650,136093826,136006897,135933067,135783056,135618597,135540987,135509108,135475605,135407175,135406132,135403804,135402018,135398720,135398719,135398641,135398592
nucleotide	141649565,138393582,137699074,137349291,135926567,135625254,135600304,135596612,135564529,135440063,135421870,135404874,135402036,134693962,133065615,133065613,133065611,133065608,131851653,129893774
peptide with penultimate glycine	129844003,121513936,101692244,76970782,76967250,76966869,76963330,76963329,72941992,71255013,66598080,46916298,45588096,42630677,25099093,25082794,25079049,18403043,16214485,16139605
peptide with C-terminal glycine	72941992
peptidoglycan	135398739,134820560,134820369,134820347,134820170,134820076,134820017,122706581,122706251,90657721,90657238,90657175,86289097,52940090,52921622,46173553,46173461,46173258,46173163,9816401
